element,name,position,GW,total_points,value,minutes,expected_goals,expected_assists,expected_goals_conceded,goals_scored,assists,goals_conceded,clean_sheets,ict_index,fixture,was_home,fixture_difficulty
670,Filip Marschall,GK,33,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,321,False,5
364,Kalvin Phillips,MID,33,0,47,0,0.0,0.0,0.0,0,0,0,0,0.0,330,True,2
492,Rodrigo Bentancur,MID,33,1,54,56,0.1,0.03,2.47,0,0,3,0,1.7,328,False,4
36,Matty Cash,DEF,33,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,321,False,5
255,Mason Holgate,DEF,33,2,40,90,0.0,0.05,0.7,0,0,1,0,2.6,323,False,2
334,Glen Rea,MID,33,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,327,False,5
62,Jaidon Anthony,MID,33,0,49,0,0.0,0.0,0.0,0,0,0,0,0.0,322,True,3
139,Tariq Lamptey,DEF,33,0,39,0,0.0,0.0,0.0,0,0,0,0,0.0,324,False,2
647,Joseph Anang,GK,33,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,330,True,2
473,George Baldock,DEF,33,0,38,0,0.0,0.0,0.0,0,0,0,0,0.0,323,False,2
414,Jeff Hendrick,MID,33,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,328,True,3
411,Mark Gillespie,GK,33,0,39,0,0.0,0.0,0.0,0,0,0,0,0.0,328,True,3
717,Ronnie Stutter,FWD,33,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,325,True,2
572,Nélson Cabral Semedo,DEF,33,1,45,87,0.01,0.02,1.88,0,0,2,0,1.9,329,False,2
832,Wesley Okoduwa,DEF,33,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,329,False,2
277,Kevin Mbabu,DEF,33,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,330,False,3
389,Tyrell Malacia,DEF,33,0,43,0,0.0,0.0,0.0,0,0,0,0,0.0,322,False,2
789,Hákon Valdimarsson,GK,33,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,323,True,2
687,Đorđe Petrović,GK,33,6,46,90,0.0,0.0,1.41,0,0,0,1,2.4,325,True,2
727,Andros Townsend,MID,33,1,50,58,0.0,0.0,2.3,0,0,1,0,1.1,327,False,5
238,Chris Richards,DEF,33,0,39,0,0.0,0.0,0.0,0,0,0,0,0.0,326,False,5
299,Jordan Henderson,MID,33,0,50,0,0.0,0.0,0.0,0,0,0,0,0.0,326,True,2
685,Daniel Gore,MID,33,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,322,False,2
369,Kyle Walker,DEF,33,0,53,0,0.0,0.0,0.0,0,0,0,0,0.0,327,True,2
631,Jacob Brown,FWD,33,0,49,0,0.0,0.0,0.0,0,0,0,0,0.0,327,False,5
227,Vicente Guaita,GK,33,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,326,False,5
459,Braian Ojeda Rodríguez,MID,33,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,329,True,2
93,Mads Bech Sørensen,DEF,33,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,323,True,2
653,Femi Seriki,DEF,34,0,39,0,0.0,0.0,0.0,0,0,0,0,0.0,338,True,2
653,Femi Seriki,DEF,34,0,39,0,0.0,0.0,0.0,0,0,0,0,0.0,288,False,4
723,Josh Brooking,DEF,34,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,281,False,5
669,Radek Vítek,GK,34,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,288,True,2
621,Jack Hinshelwood,MID,34,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,282,True,5
397,Jadon Sancho,MID,34,0,67,0,0.0,0.0,0.0,0,0,0,0,0.0,288,True,2
714,Divock Origi,FWD,34,1,50,10,0.0,0.0,0.06,0,0,0,0,0.0,334,False,2
828,Sam Curtis,DEF,34,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,338,True,2
828,Sam Curtis,DEF,34,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,288,False,4
487,Rhys Norrington-Davies,DEF,34,0,39,0,0.0,0.0,0.0,0,0,0,0,0.0,338,True,2
487,Rhys Norrington-Davies,DEF,34,0,39,0,0.0,0.0,0.0,0,0,0,0,0.0,288,False,4
105,Vitaly Janelt,MID,34,5,53,90,0.03,0.43,0.59,0,1,1,0,6.3,336,False,2
607,Ionuț Radu,GK,34,0,43,0,0.0,0.0,0.0,0,0,0,0,0.0,331,False,4
607,Ionuț Radu,GK,34,0,43,0,0.0,0.0,0.0,0,0,0,0,0.0,290,False,2
655,Andre Brooks,MID,34,1,44,12,0.0,0.01,0.66,0,0,0,0,0.5,338,True,2
655,Andre Brooks,MID,34,1,44,45,0.0,0.0,1.3,0,0,1,0,0.7,288,False,4
354,Jack Grealish,MID,34,1,72,18,0.0,0.01,0.31,0,0,0,0,0.2,282,False,3
417,Emil Krafth,DEF,34,1,44,90,0.0,0.01,0.88,0,0,2,0,3.4,284,False,2
574,Boubacar Traoré,MID,34,2,43,90,0.02,0.0,1.21,0,0,2,0,1.6,340,True,5
574,Boubacar Traoré,MID,34,1,43,26,0.03,0.03,0.0,0,0,0,0,0.8,290,True,2
169,Denis Franchi,GK,34,0,39,0,0.0,0.0,0.0,0,0,0,0,0.0,338,False,2
335,James Shea,GK,34,0,42,0,0.0,0.0,0.0,0,0,0,0,0.0,336,True,2
844,Christian Chigozie,DEF,34,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,336,True,2
300,Curtis Jones,MID,34,0,49,0,0.0,0.0,0.0,0,0,0,0,0.0,335,False,3
300,Curtis Jones,MID,34,2,49,62,0.06,0.05,0.76,0,0,2,0,2.3,285,False,2
764,Myles Lewis-Skelly,MID,34,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,340,False,2
764,Myles Lewis-Skelly,MID,34,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,281,True,3
732,Devan Tanton,DEF,34,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,335,True,4
206,Reece James,DEF,34,0,53,0,0.0,0.0,0.0,0,0,0,0,0.0,281,False,5
700,Anssumane Fati Vieira,MID,34,0,64,0,0.0,0.0,0.0,0,0,0,0,0.0,282,True,5
53,Robin Olsen,GK,34,0,39,0,0.0,0.0,0.0,0,0,0,0,0.0,331,True,2
813,Fabian Mrozek,GK,34,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,335,False,3
813,Fabian Mrozek,GK,34,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,285,False,2
781,Joe Gardner,FWD,34,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,334,False,2
489,Ben Osborn,MID,34,1,48,90,0.0,0.03,2.18,0,0,4,0,2.7,338,True,2
489,Ben Osborn,MID,34,5,48,90,0.0,0.18,2.99,0,1,4,0,4.0,288,False,4
371,Amad Diallo,MID,34,1,44,35,0.0,0.02,0.22,0,0,0,0,2.4,288,True,2
378,Anthony Elanga,MID,34,1,51,37,0.0,0.0,0.33,0,0,1,0,0.6,334,False,2
774,Kaelan Casey,DEF,34,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,333,False,2
488,Oliver Norwood,MID,34,1,48,12,0.0,0.01,0.66,0,0,0,0,1.5,338,True,2
488,Oliver Norwood,MID,34,1,48,12,0.0,0.0,0.64,0,0,2,0,1.3,288,False,4
465,Harry Toffolo,DEF,34,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,334,False,2
344,Bernardo Veiga de Carvalho e Silva,MID,34,6,62,77,0.0,0.02,0.26,0,1,0,1,4.5,282,False,3
178,Charlie Taylor,DEF,34,2,39,90,0.0,0.07,2.43,0,0,1,0,5.6,338,False,2
807,Adam Wharton,MID,34,2,50,60,0.0,0.32,1.24,0,0,1,0,3.1,333,True,2
807,Adam Wharton,MID,34,2,50,82,0.08,0.02,0.1,0,0,0,1,2.9,284,True,3
117,Ivan Toney,FWD,34,0,80,0,0.0,0.0,0.0,0,0,0,0,0.0,336,False,2
725,Ji-Soo Kim,DEF,34,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,336,False,2
23,Nuno Varela Tavares,DEF,34,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,334,False,2
634,Alex Murphy,DEF,34,0,39,0,0.0,0.0,0.0,0,0,0,0,0.0,284,False,2
13,Eddie Nketiah,FWD,34,0,50,0,0.0,0.0,0.0,0,0,0,0,0.0,340,False,2
13,Eddie Nketiah,FWD,34,0,50,0,0.0,0.0,0.0,0,0,0,0,0.0,281,True,3
191,Benoît Badiashile,DEF,34,0,44,90,0.07,0.01,3.37,0,0,5,0,6.3,281,False,5
22,Emile Smith Rowe,MID,34,0,53,0,0.0,0.0,0.0,0,0,0,0,0.0,340,False,2
22,Emile Smith Rowe,MID,34,0,53,0,0.0,0.0,0.0,0,0,0,0,0.0,281,True,3
626,Jarell Quansah,DEF,34,2,40,90,0.0,0.01,0.8,0,0,1,0,2.2,335,False,3
626,Jarell Quansah,DEF,34,1,40,27,0.0,0.01,0.33,0,0,0,0,2.1,285,False,2
195,Ben Chilwell,DEF,34,0,54,0,0.0,0.0,0.0,0,0,0,0,0.0,281,False,5
38,Philippe Coutinho Correia,MID,34,0,58,0,0.0,0.0,0.0,0,0,0,0,0.0,331,True,2
46,Tim Iroegbunam,MID,34,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,331,True,2
579,Andy Lonergan,GK,34,0,39,0,0.0,0.0,0.0,0,0,0,0,0.0,334,True,2
579,Andy Lonergan,GK,34,0,39,0,0.0,0.0,0.0,0,0,0,0,0.0,285,True,4
690,Carlos Baleba,MID,34,1,45,90,0.0,0.0,1.3,0,0,4,0,0.5,282,True,5
570,Pablo Sarabia,MID,34,1,48,15,0.0,0.0,0.4,0,0,1,0,0.3,340,True,5
570,Pablo Sarabia,MID,34,2,48,63,0.04,0.02,1.88,0,0,1,0,3.6,290,True,2
76,Kieffer Moore,FWD,34,0,46,0,0.0,0.0,0.0,0,0,0,0,0.0,331,False,4
76,Kieffer Moore,FWD,34,0,46,0,0.0,0.0,0.0,0,0,0,0,0.0,290,False,2
448,Wayne Hennessey,GK,34,0,39,0,0.0,0.0,0.0,0,0,0,0,0.0,334,False,2
233,Remi Matthews,GK,34,0,39,0,0.0,0.0,0.0,0,0,0,0,0.0,333,True,2
233,Remi Matthews,GK,34,0,39,0,0.0,0.0,0.0,0,0,0,0,0.0,284,True,3
302,Ibrahima Konaté,DEF,34,0,49,0,0.0,0.0,0.0,0,0,0,0,0.0,335,False,3
302,Ibrahima Konaté,DEF,34,1,49,62,0.0,0.01,0.76,0,0,2,0,1.3,285,False,2
416,Joelinton Cássio Apolinário de Lira,MID,34,0,58,0,0.0,0.0,0.0,0,0,0,0,0.0,284,False,2
795,Travis Hernes,MID,34,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,284,False,2
86,Marcus Tavernier,MID,34,0,51,0,0.0,0.0,0.0,0,0,0,0,0.0,331,False,4
86,Marcus Tavernier,MID,34,0,51,0,0.0,0.0,0.0,0,0,0,0,0.0,290,False,2
97,Matthew Cox,GK,34,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,336,False,2
848,Taylan Harris,FWD,34,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,336,True,2
341,Manuel Akanji,DEF,34,6,50,90,0.0,0.01,0.49,0,0,0,1,1.9,282,False,3
615,Matheus França de Oliveira,MID,34,0,48,0,0.0,0.0,0.0,0,0,0,0,0.0,333,True,2
615,Matheus França de Oliveira,MID,34,0,48,0,0.0,0.0,0.0,0,0,0,0,0.0,284,True,3
751,Justin Hubner,DEF,34,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,340,True,5
751,Justin Hubner,DEF,34,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,290,True,2
539,Lucas Tolentino Coelho de Lima,MID,34,2,60,90,0.0,0.01,2.47,0,0,5,0,2.7,333,False,2
617,Rasmus Højlund,FWD,34,7,70,90,0.6,0.04,0.77,1,0,2,0,10.5,288,True,2
605,Luca Koleosho,MID,34,0,48,0,0.0,0.0,0.0,0,0,0,0,0.0,338,False,2
545,Rayan Aït-Nouri,DEF,34,1,48,15,0.0,0.0,0.4,0,0,1,0,0.6,340,True,5
545,Rayan Aït-Nouri,DEF,34,1,48,90,0.04,0.04,1.88,0,0,1,0,4.3,290,True,2
37,Calum Chambers,DEF,34,0,38,0,0.0,0.0,0.0,0,0,0,0,0.0,331,True,2
532,Emerson Palmieri dos Santos,DEF,34,-2,44,90,0.0,0.01,2.47,0,0,5,0,1.0,333,False,2
303,Luis Díaz,MID,34,2,78,73,0.11,0.03,0.49,0,0,1,0,2.6,335,False,3
303,Luis Díaz,MID,34,1,78,90,0.38,0.42,1.09,0,0,2,0,9.6,285,False,2
181,Lawrence Vigouroux,GK,34,0,39,0,0.0,0.0,0.0,0,0,0,0,0.0,338,False,2
144,Jakub Moder,MID,34,1,44,55,0.0,0.0,0.88,0,0,3,0,1.1,282,True,5
767,Tommi O'Reilly,MID,34,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,331,True,2
164,Dara Costelloe,MID,34,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,338,False,2
368,John Stones,DEF,34,0,53,0,0.0,0.0,0.0,0,0,0,0,0.0,282,False,3
254,Idrissa Gueye,MID,34,11,48,90,0.04,0.01,0.85,1,0,0,1,7.3,334,True,2
254,Idrissa Gueye,MID,34,3,48,74,0.03,0.0,1.81,0,0,0,1,3.3,285,True,4
288,Harry Wilson,MID,34,1,53,19,0.04,0.02,0.12,0,0,1,0,2.1,335,True,4
192,Marcus Bettinelli,GK,34,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,281,False,5
224,Malcolm Ebiowei,MID,34,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,333,True,2
224,Malcolm Ebiowei,MID,34,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,284,True,3
29,Benjamin White,DEF,34,6,60,90,0.05,0.21,0.14,0,0,0,1,5.4,340,False,2
29,Benjamin White,DEF,34,20,60,90,0.3,0.07,1.61,2,0,0,1,16.1,281,True,3
753,Leigh Kavanagh,DEF,34,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,282,True,5
393,Teden Mengi,DEF,34,0,39,90,0.0,0.03,3.14,0,0,5,0,3.1,336,True,2
48,Ezri Konsa Ngoyo,DEF,34,2,45,90,0.0,0.07,1.69,0,0,1,0,4.1,331,True,2
857,Owen Hampson,MID,34,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,338,True,2
857,Owen Hampson,MID,34,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,288,False,4
705,Luis Sinisterra,MID,34,0,55,0,0.0,0.0,0.0,0,0,0,0,0.0,331,False,4
705,Luis Sinisterra,MID,34,0,55,0,0.0,0.0,0.0,0,0,0,0,0.0,290,False,2
15,Thomas Partey,MID,34,1,48,10,0.0,0.0,0.0,0,0,0,0,0.0,340,False,2
15,Thomas Partey,MID,34,3,48,71,0.15,0.03,1.61,0,0,0,1,4.4,281,True,3
729,Jayden Luker,MID,34,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,336,True,2
420,Jamal Lewis,DEF,34,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,284,False,2
34,Leon Bailey,MID,34,13,55,86,0.99,0.29,1.37,1,1,1,0,17.0,331,True,2
703,Jonny Evans,DEF,34,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,288,True,2
449,Ethan Horvath,GK,34,0,43,0,0.0,0.0,0.0,0,0,0,0,0.0,334,False,2
816,Valentín Barco,DEF,34,0,40,90,0.04,0.21,1.3,0,0,4,0,3.3,282,True,5
237,Luke Plange,FWD,34,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,333,True,2
237,Luke Plange,FWD,34,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,284,True,3
398,Luke Shaw,DEF,34,0,52,0,0.0,0.0,0.0,0,0,0,0,0.0,288,True,2
784,Oliver Scarles,DEF,34,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,333,False,2
565,Mario Lemina,MID,34,1,49,39,0.02,0.01,0.68,0,0,1,0,2.8,340,True,5
565,Mario Lemina,MID,34,2,49,90,0.05,0.09,1.88,0,0,1,0,8.4,290,True,2
155,Andi Zeqiri,FWD,34,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,282,True,5
265,James Tarkowski,DEF,34,6,46,90,0.0,0.0,0.85,0,0,0,1,2.5,334,True,2
265,James Tarkowski,DEF,34,7,46,90,0.03,0.09,2.06,0,0,0,1,6.3,285,True,4
90,Kristoffer Ajer,DEF,34,6,44,75,0.16,0.01,0.29,0,0,0,1,3.8,336,False,2
851,Tyrique George,FWD,34,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,281,False,5
235,Jake O'Brien,DEF,34,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,333,True,2
235,Jake O'Brien,DEF,34,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,284,True,3
846,Harry Amass,DEF,34,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,288,True,2
680,Eddie Beach,GK,34,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,281,False,5
817,James Sweet,DEF,34,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,340,False,2
817,James Sweet,DEF,34,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,281,True,3
72,Justin Kluivert,MID,34,2,46,75,0.07,0.02,1.28,0,0,2,0,3.1,331,False,4
72,Justin Kluivert,MID,34,3,46,73,0.66,0.1,0.29,0,0,0,1,7.6,290,False,2
57,Viljami Sinisalo,GK,34,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,331,True,2
613,Lesley Ugochukwu,MID,34,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,281,False,5
724,Jadan Raymond,MID,34,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,333,True,2
724,Jadan Raymond,MID,34,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,284,True,3
601,Arnaut Danjuma Groeneveld,MID,34,0,52,0,0.0,0.0,0.0,0,0,0,0,0.0,334,True,2
601,Arnaut Danjuma Groeneveld,MID,34,0,52,0,0.0,0.0,0.0,0,0,0,0,0.0,285,True,4
205,Callum Hudson-Odoi,MID,34,2,47,79,0.04,0.01,0.39,0,0,2,0,3.0,334,False,2
24,Kieran Tierney,DEF,34,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,340,False,2
24,Kieran Tierney,DEF,34,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,281,True,3
281,Tim Ream,DEF,34,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,335,True,4
836,Leon Chiwome,FWD,34,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,340,True,5
836,Leon Chiwome,FWD,34,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,290,True,2
353,Phil Foden,MID,34,16,82,71,0.23,0.19,0.18,2,0,0,1,14.7,282,False,3
379,Christian Eriksen,MID,34,2,58,63,0.07,0.16,0.55,0,0,2,0,2.5,288,True,2
552,Fábio Silva,FWD,34,0,52,0,0.0,0.0,0.0,0,0,0,0,0.0,340,True,5
552,Fábio Silva,FWD,34,0,52,0,0.0,0.0,0.0,0,0,0,0,0.0,290,True,2
790,Ivo Grbic,GK,34,1,45,90,0.0,0.01,2.18,0,0,4,0,4.5,338,True,2
790,Ivo Grbic,GK,34,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,288,False,4
241,James Tomkins,DEF,34,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,333,True,2
241,James Tomkins,DEF,34,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,284,True,3
490,William Osula,FWD,34,0,43,0,0.0,0.0,0.0,0,0,0,0,0.0,338,True,2
490,William Osula,FWD,34,1,43,3,0.0,0.0,0.1,0,0,0,0,0.0,288,False,4
60,Ollie Watkins,FWD,34,9,89,90,0.23,0.34,1.69,0,2,1,0,12.0,331,True,2
5,Gabriel dos Santos Magalhães,DEF,34,6,54,90,0.0,0.0,0.14,0,0,0,1,0.9,340,False,2
5,Gabriel dos Santos Magalhães,DEF,34,6,54,90,0.0,0.01,1.61,0,0,0,1,2.2,281,True,3
25,Takehiro Tomiyasu,DEF,34,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,340,False,2
25,Takehiro Tomiyasu,DEF,34,6,45,71,0.29,0.04,1.61,0,0,0,1,4.2,281,True,3
282,Harrison Reed,MID,34,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,335,True,4
11,Marcus Oliveira Alencar,MID,34,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,340,False,2
11,Marcus Oliveira Alencar,MID,34,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,281,True,3
375,Eric Bailly,DEF,34,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,288,True,2
218,Hakim Ziyech,MID,34,0,54,0,0.0,0.0,0.0,0,0,0,0,0.0,281,False,5
541,Gianluca Scamacca,FWD,34,0,60,0,0.0,0.0,0.0,0,0,0,0,0.0,333,False,2
660,Wilson Odobert,MID,34,5,50,84,0.02,0.05,2.26,0,1,1,0,2.6,338,False,2
731,Jili Buyabu,DEF,34,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,338,True,2
731,Jili Buyabu,DEF,34,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,288,False,4
742,Benicio Baker-Boaitey,MID,34,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,282,True,5
110,Christian Nørgaard,MID,34,1,52,19,0.0,0.0,0.31,0,0,1,0,1.9,336,False,2
421,Sean Longstaff,MID,34,1,48,89,0.0,0.02,0.76,0,0,2,0,2.9,284,False,2
582,Pelly Ruddock Mpanzu,MID,34,1,46,9,0.0,0.0,0.64,0,0,1,0,0.0,336,True,2
535,Danny Ings,FWD,34,1,55,15,0.0,0.0,0.14,0,0,0,0,0.4,333,False,2
400,Donny van de Beek,MID,34,0,47,0,0.0,0.0,0.0,0,0,0,0,0.0,288,True,2
438,Giulian Biancone,DEF,34,0,39,0,0.0,0.0,0.0,0,0,0,0,0.0,334,False,2
21,Albert Sambi Lokonga,MID,34,2,49,70,0.0,0.02,2.4,0,0,4,0,1.0,336,True,2
171,Luke McNally,DEF,34,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,338,False,2
143,Kaoru Mitoma,MID,34,0,64,0,0.0,0.0,0.0,0,0,0,0,0.0,282,True,5
190,Abdul Rahman Baba,DEF,34,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,281,False,5
78,Dango Ouattara,MID,34,2,47,81,0.24,0.02,2.35,0,0,3,0,5.4,331,False,4
78,Dango Ouattara,MID,34,1,47,16,0.0,0.0,0.25,0,0,0,0,0.2,290,False,2
483,Daniel Jebbison,FWD,34,0,48,0,0.0,0.0,0.0,0,0,0,0,0.0,338,True,2
483,Daniel Jebbison,FWD,34,0,48,0,0.0,0.0,0.0,0,0,0,0,0.0,288,False,4
122,Simon Adingra,MID,34,1,50,45,0.04,0.0,0.48,0,0,1,0,0.9,282,True,5
180,Scott Twine,MID,34,0,49,0,0.0,0.0,0.0,0,0,0,0,0.0,338,False,2
798,Daiki Hashioka,DEF,34,1,40,19,0.0,0.0,0.74,0,0,1,0,0.4,336,True,2
696,Murillo Santiago Costa dos Santos,DEF,34,0,45,90,0.0,0.02,0.45,0,0,2,0,1.6,334,False,2
769,Owen Hesketh,MID,34,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,340,True,5
769,Owen Hesketh,MID,34,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,290,True,2
366,Sergio Gómez,DEF,34,1,38,11,0.0,0.0,0.23,0,0,0,0,0.1,282,False,3
668,Wataru Endo,MID,34,2,54,90,0.0,0.03,0.8,0,0,1,0,1.8,335,False,3
668,Wataru Endo,MID,34,1,54,27,0.0,0.01,0.33,0,0,0,0,0.3,285,False,2
442,Danilo dos Santos de Oliveira,MID,34,2,53,79,0.0,0.01,0.39,0,0,2,0,1.9,334,False,2
113,David Raya Martin,GK,34,10,52,90,0.0,0.01,0.14,0,0,0,1,2.4,340,False,2
113,David Raya Martin,GK,34,6,52,90,0.0,0.0,1.61,0,0,0,1,0.6,281,True,3
423,Jacob Murphy,MID,34,2,48,64,0.0,0.01,0.54,0,0,1,0,0.3,284,False,2
736,Reuell Walters,DEF,34,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,340,False,2
736,Reuell Walters,DEF,34,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,281,True,3
614,Thomas Kaminski,GK,34,1,45,90,0.0,0.0,3.14,0,0,5,0,3.2,336,True,2
738,Amadou Diallo,MID,34,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,284,False,2
232,Jean-Philippe Mateta,FWD,34,16,50,67,0.87,0.02,1.27,2,1,1,0,15.2,333,True,2
232,Jean-Philippe Mateta,FWD,34,13,50,90,0.36,0.03,0.42,2,0,0,1,14.5,284,True,3
827,Dovydas Sasnauskas,DEF,34,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,338,True,2
827,Dovydas Sasnauskas,DEF,34,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,288,False,4
849,Michael Dacosta Gonzalez,MID,34,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,331,False,4
849,Michael Dacosta Gonzalez,MID,34,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,290,False,2
79,Ben Pearson,MID,34,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,331,False,4
79,Ben Pearson,MID,34,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,290,False,2
175,Bailey Peacock-Farrell,GK,34,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,338,False,2
445,Felipe Augusto de Almeida Monteiro,DEF,34,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,334,False,2
20,William Saliba,DEF,34,8,59,90,0.0,0.01,0.14,0,0,0,1,1.3,340,False,2
20,William Saliba,DEF,34,6,59,90,0.0,0.0,1.61,0,0,0,1,1.6,281,True,3
174,Michael Obafemi,FWD,34,0,49,0,0.0,0.0,0.0,0,0,0,0,0.0,338,False,2
252,Ben Godfrey,DEF,34,0,43,0,0.0,0.0,0.0,0,0,0,0,0.0,334,True,2
252,Ben Godfrey,DEF,34,6,43,90,0.23,0.01,2.06,0,0,0,1,4.5,285,True,4
821,Franco Umeh-Chibueze,FWD,34,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,333,True,2
821,Franco Umeh-Chibueze,FWD,34,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,284,True,3
182,Victor da Silva,DEF,34,5,44,69,0.13,0.01,2.26,0,1,1,0,7.6,338,False,2
244,André Tavares Gomes,MID,34,3,44,66,0.0,0.01,0.73,0,0,0,1,0.6,334,True,2
244,André Tavares Gomes,MID,34,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,285,True,4
118,Ryan Trevitt,MID,34,0,45,0,0.0,0.0,0.0,0,0,0,0,0.0,336,False,2
332,Dion Pereira,MID,34,0,44,0,0.0,0.0,0.0,0,0,0,0,0.0,336,True,2
763,Tayo Adaramola,DEF,34,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,333,True,2
763,Tayo Adaramola,DEF,34,0,40,0,0.0,0.0,0.0,0,0,0,0,0.0,284,True,3
176,Connor Roberts,DEF,34,0,43,0,0.0,0.0,0.0,0,0,0,0,0.0,338,False,2
43,Douglas Luiz Soares de Paulo,MID,34,0,54,0,0.0,0.0,0.0,0,0,0,0,0.0,331,True,2
